Unnamed: 0,n_back,Response_Time,condition,subject_id,BlockNumber,TrialInBlock,Correct,BVP_mean,BVP_std,HR_mean,HR_std,EDA_mean_empatica,EDA_std_empatica,TEMP_mean,IBI_mean,IBI_std,ACC_mean,ACC_std,EDA_mean_biopac,EDA_std_biopac,ECG_mean,ECG_std,EMG_mean,EMG_std,RESP_mean,RESP_std,PPG_mean,PPG_std,SKT_mean,SKT_std,ohb_PFC_mean,ohb_PFC_std,ohb_PFC_slope,dohb_PFC_mean,dohb_PFC_std,dohb_PFC_slope
10,1,460.0,Vexing,Subject4,1,11,1,-1.0129327817541698,0.0707544375781791,69.0,0.0424264068711944,0.32230063631332,0.0005093720082824,28.19,0.781286,0.0,27.71281292110205,0.0,2.5826961071162904,0.0062777216336152,0.0094316639920654,0.206086478392222,-0.0022664177237788,0.0152675740640538,-4.441718869328043,0.6730024521122555,0.0497058224646665,0.0076473547031035,23.0665241755517,0.0008585316581584,-4.333897483101156e-05,0.0001404058594425275,6.847385625992139e-07,-4.333897483101156e-05,0.0001404058594425275,6.847385625992139e-07
11,1,30.0,Vexing,Subject4,1,12,1,-1.0272854008807373,0.9248676676866316,68.95500000000001,0.0353553390593203,0.3226410031094585,0.0002246727289089,28.18,0.9609815,0.0552455457073237,27.712813940213355,1.4412410299004142e-06,2.5727694786030497,0.0050676647143191,0.002155652948844,0.2181399087952185,-0.0020444733718642,0.0156870724230114,-3.922627668470241,0.2116507981639086,0.0458133996556812,0.0087720138396965,23.066607476635514,0.0008381336834965,-4.333897483101156e-05,0.0001404058594425275,6.847385625992139e-07,-4.333897483101156e-05,0.0001404058594425275,6.847385625992139e-07
12,1,447.0,Vexing,Subject4,1,13,1,0.7983684575152215,0.4633927644605513,69.025,0.007071067811864,0.3232245381348476,0.0005385756570166,28.18,0.7617532499999999,0.0165735222908408,25.33640184260262,1.6575492424537843,2.564280535581453,0.0042251174622993,0.0092433990924869,0.1932831255803627,-0.0021461843565583,0.0153210849651063,-4.695093280436399,0.2916165840623183,0.0463207093974708,0.0098187089848321,23.06644755764939,0.0008613099166569,-4.333897483101156e-05,0.0001404058594425275,6.847385625992139e-07,-4.333897483101156e-05,0.0001404058594425275,6.847385625992139e-07
13,1,314.0,Vexing,Subject4,1,14,-1,0.2238221332191398,2.7333442675182456,69.085,0.0212132034355972,0.3235265172034871,0.0013534555051691,28.17,0.7734730000000001,0.0994418408518265,18.993154481468014,5.20755649272286,2.56356317047265,0.0033842860738473,0.0223188004487519,0.2376370474365839,-0.0017247705416887,0.0180768960821171,-4.180968959107807,0.6038715287768438,0.0465288884758364,0.0084860265515126,23.06655045140733,0.0008367257746364,-4.333897483101156e-05,0.0001404058594425275,6.847385625992139e-07,-4.333897483101156e-05,0.0001404058594425275,6.847385625992139e-07
14,1,387.0,Vexing,Subject4,1,15,1,0.5824977658915227,20.1564496635604,69.255,0.1060660171779811,0.3241398017350373,0.0020777344857032,28.18,0.812537,0.0,32.6086550629756,0.7187947246002342,2.560290538461538,0.0052465565563284,-0.0011521441564102,0.2066677240151223,-0.0026296334820512,0.0158169107991081,-5.535231769230769,1.5099072672637095,0.0466291807692307,0.0095170997397399,23.06642923076923,0.0008712247089908,-4.333897483101156e-05,0.0001404058594425275,6.847385625992139e-07,-4.333897483101156e-05,0.0001404058594425275,6.847385625992139e-07
15,1,97.0,Vexing,Subject4,1,16,1,0.8897404439524912,2.896022925960298,69.50999999999999,0.0848528137423838,0.3265269496572159,1.2291405549443392e-05,28.19,0.812537,0.0,33.0461984927324,0.0398495243560385,2.550622921790457,0.0020049105576531,0.0070928153295622,0.1969324603014933,-0.0021214810944417,0.015655793639978,-4.048633694048205,0.4454121336834581,0.0517832594687653,0.0090000756041277,23.066630349237577,0.0008407539087495,-4.333897483101156e-05,0.0001404058594425275,6.847385625992139e-07,-4.333897483101156e-05,0.0001404058594425275,6.847385625992139e-07
16,1,430.0,Vexing,Subject4,1,17,1,-1.2736326534887474,2.279948442550551,69.695,0.0353553390593303,0.3266406549582005,0.0002601345878927,28.15,0.812537,0.0,33.01725638754765,0.0788149331658029,2.550722830707677,0.0020298538229064,0.0120500288847211,0.2383595503014833,-0.0022043394448612,0.0179445673511772,-4.282655088772193,0.4921264169739546,0.0452035493873468,0.0074389627763952,23.066556639159792,0.0008550414349632,-4.333897483101156e-05,0.0001404058594425275,6.847385625992139e-07,-4.333897483101156e-05,0.0001404058594425275,6.847385625992139e-07
17,1,105.0,Vexing,Subject4,1,18,1,0.2015775356996814,0.0254866278386178,69.765,0.0212132034355972,0.3270911657541745,1.3847328863152367e-05,28.18,0.87113375,0.1160153631426674,32.936806151144864,0.039372847296615,2.540014215445155,0.0046180808979622,0.0103678830054107,0.1985703355582298,-0.002233645287752,0.0158658649279349,-5.026680275454993,1.1333731244289682,0.0432798826856861,0.0067856610033154,23.0664616330546,0.0008565663822213,-4.333897483101156e-05,0.0001404058594425275,6.847385625992139e-07,-4.333897483101156e-05,0.0001404058594425275,6.847385625992139e-07
18,1,253.0,Vexing,Subject4,1,19,1,-0.6437216020353687,0.2714426859906124,69.82,0.0,0.3268513209089025,0.0001801291520214,28.17,0.9531685,0.0220977940188607,32.95214558786605,0.060839731051926,2.5302169006330857,0.0062086114679876,0.0031655877704376,0.204514897732651,-0.0021469800440407,0.0150225952382448,-4.366378475089458,1.218471937381095,0.0472962736030828,0.0067424583951933,23.06659399944949,0.0008870937656906,-4.333897483101156e-05,0.0001404058594425275,6.847385625992139e-07,-4.333897483101156e-05,0.0001404058594425275,6.847385625992139e-07
19,1,381.0,Vexing,Subject4,1,20,1,-1.926499962240527,0.490437288615507,69.775,0.0353553390593303,0.3268603878395678,8.924272850470031e-05,28.18,0.9219175,0.0441962951445028,33.260047887578025,0.1467431665136621,2.5259250512820515,0.0020101513655378,0.0127314355205128,0.2014037509484743,-0.0021990610974358,0.0154500831055514,-4.473875769230769,0.9621671997885026,0.0447726064102564,0.0080183859463499,23.066521538461537,0.0008584314368192,-4.333897483101156e-05,0.0001404058594425275,6.847385625992139e-07,-4.333897483101156e-05,0.0001404058594425275,6.847385625992139e-07
20,1,72.0,Vexing,Subject4,1,21,1,4.449410159141691,7.722395839248864,69.74000000000001,0.0141421356237231,0.3274513500172523,6.565648567436833e-05,28.16,0.835976,0.011049250562821,29.41960492386822,3.802403707432264,2.525919527791441,0.002026557347995,0.0139574284776192,0.2354776184567133,-0.002147405135268,0.0166257240610499,-5.081880496802754,0.3512290787677611,0.0382833674372848,0.0054657375622505,23.066388342351203,0.0008305079918877,-4.333897483101156e-05,0.0001404058594425275,6.847385625992139e-07,-4.333897483101156e-05,0.0001404058594425275,6.847385625992139e-07
21,1,404.0,Vexing,Subject4,1,22,1,-2.439632180607438,9.84836605387436,69.785,0.0212132034355972,0.3282211528491957,5.028952895745311e-05,28.17,0.828163,0.0,29.535897932884936,0.0522928281069059,2.525826643598616,0.001958252075881,-0.0251039209919261,0.0628334596224217,-0.0025491087773933,0.0088450460491962,-5.128946020761245,0.0602790159330852,0.0543827808535178,0.0043684374374322,23.06643367935409,0.0008288508439693,-4.333897483101156e-05,0.0001404058594425275,6.847385625992139e-07,-4.333897483101156e-05,0.0001404058594425275,6.847385625992139e-07
22,3,0.0,Vexing,Subject4,2,1,0,12.513071135767504,1.3330833038126562,67.455,0.1060660171779861,0.3223871356770291,0.0005917299763563,28.17,0.812537,0.0,11.245072011318967,0.5579910585840604,2.809074262015125,0.00956302224694,0.0174071111539399,0.2120480844025899,-0.002270424474262,0.014968532152998,-4.57530285435472,0.4021921207887458,0.0450657745791656,0.0086467084141676,23.06646060014637,0.0008272427881007,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06
23,3,0.0,Vexing,Subject4,2,2,0,1.3311828934708336,1.8255251533506571,67.185,0.0919238815542479,0.3234241621040399,0.0004761968854997,28.19,0.812537,0.0,12.018288101123051,0.0752348010459532,2.8212609024390245,0.0030750601285336,0.0011285508658536,0.2136216108630759,-0.0020419938756097,0.0158144845016874,-4.000899358536585,1.6997805114975844,0.0454922060975609,0.00849628595202,23.06639341463415,0.0008538508546896,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06
24,3,0.0,Vexing,Subject4,2,3,0,0.4958647311757,11.367686309527809,66.94,0.0565685424949175,0.3245652098200857,0.000560440374403,28.17,0.812537,0.0,10.958966218715846,0.3459403084740183,2.810585752622591,0.0042486609136399,0.0097619933544767,0.2506967608708544,-0.002063790583069,0.0155589391103452,-1.4936746377165162,0.3541752484885933,0.0471107155403757,0.0103365943998872,23.06649987801903,0.0008442308363139,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06
25,3,498.0,Vexing,Subject4,2,4,-1,1.204870885507304,0.1194529141939556,66.745,0.1060660171779811,0.3254377236264184,1.7952724491424248e-05,28.200000000000003,0.812537,0.0,11.933887371280164,0.1894193731134559,2.831399926829268,0.0123335486001764,0.0071461645634146,0.2039931033098636,-0.0021999406878048,0.014102539135486,-2.4045921219512194,0.746067235091303,0.047126963902439,0.0135287185517248,23.06668829268293,0.0008364176870177,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06
26,3,273.0,Vexing,Subject4,2,5,1,-0.1919576050913615,2.524756489224937,66.44,0.1272792206135833,0.325971760238938,4.940493149089798e-05,28.18,0.812537,0.0,11.494455145763132,0.8391358650820934,2.854506886374816,0.0058440829545525,0.0117516834653221,0.1855970364992037,-0.002190760012297,0.0153498480681173,-4.180998376783079,1.225967991482673,0.0495457024102311,0.0104060052970173,23.066502459419578,0.0008499295109709,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06
27,3,1225.0,Vexing,Subject4,2,6,1,-6.435476895021525,8.065514869044042,66.0,0.1697056274847778,0.3252462573867931,0.0001446617811317,28.17,1.0078585,0.2762263143230564,16.17157652672222,6.36043398785381,2.848137186424004,0.0048102380925941,0.0135165597171667,0.2354638603586061,-0.0021116076069847,0.0170533889825985,-2.3568126660108217,0.6006539069100247,0.043052627397934,0.0067334739930354,23.06668347270044,0.0008506750615762,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06
28,3,393.0,Vexing,Subject4,2,7,1,1.83768339333848,16.117861147315708,65.57,0.1414213562373064,0.3259831917645578,0.000671626235413,28.16,1.20318,0.0,18.722375336794435,1.907336283005832,2.841852877520905,0.0062109444198316,0.0029192053393999,0.1951873957814549,-0.0021936803689129,0.0154363137067115,-4.015105558288244,0.7535467254508772,0.0509263730939498,0.0113381895547129,23.066631087063456,0.0008344711438013,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06
29,3,167.0,Vexing,Subject4,2,8,1,1.1596295707795905,0.1670712300360203,65.16,0.1272792206135833,0.3271463410300236,2.7760628191058147e-05,28.18,1.20318,0.0,15.939495200571583,0.4962432553119975,2.8254315543531727,0.0059430139577435,0.0130678996679783,0.2360964417301217,-0.0025215289522872,0.0168385556075712,-3.629593359567142,0.5736430866305655,0.0451344070339399,0.0099990080824083,23.06671421544516,0.0008495593745808,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06
30,3,423.0,Vexing,Subject4,2,9,-1,0.510143586068311,2.121715917223429,64.85,0.0424264068711944,0.3274649087143941,0.000673434885335,28.16,1.20318,0.0,15.34369834925748,0.2722804676740544,2.8043952790754854,0.006233370387217,0.0049549033562822,0.1990919721849403,-0.0023257695156134,0.0158920727981977,-3.7190069830341774,0.8023485511553005,0.0479175623309564,0.0109473531614609,23.066601917875584,0.0008381732767457,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06
31,3,444.0,Vexing,Subject4,2,10,1,1.5513889527134177,0.7275271885524631,64.525,0.1343502884254424,0.3280384435235244,0.0002874062335042,28.17,1.20318,0.0,15.39910689522161,0.0393066129293431,2.7899001229709786,0.0065803376640785,0.0258468563084112,0.2340635957313422,-0.0020212461239547,0.0170663808551311,-4.071095818986719,0.7705074166302025,0.0502499857353664,0.0117875313223264,23.06660772257748,0.0008488929932034,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06
32,3,22.0,Vexing,Subject4,2,11,1,3.5150449851305723,29.61496315359807,64.125,0.1484924240491806,0.3281480435895215,0.000430769299175,28.16,1.20318,0.0,16.19037253218692,0.8510561169037527,2.7784417117560256,0.0064063184847389,-0.0072998011559272,0.2066404746318314,-0.0025338345991146,0.0160317373213169,-3.4264766847024104,0.4541447004177423,0.0481713531726512,0.0093524261375597,23.06674249877029,0.0008558310538541,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06
33,3,277.0,Vexing,Subject4,2,12,1,-7.140416998940108,0.2142871382495183,63.650000000000006,0.1697056274847753,0.3288084720067069,0.0004503540925614,28.17,1.20318,0.0,17.35893137885104,0.1462347345816782,2.7719772011805213,0.0026270022083292,0.0135881020659124,0.1993364859799736,-0.0021772087579931,0.0164411347117225,-4.181813428430891,0.4780106271795946,0.0469810723069355,0.0123132009967116,23.06655533694048,0.0008440587803558,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06
34,3,397.0,Vexing,Subject4,2,13,-1,-1.2936781955603551,40.376888343007096,63.1,0.1838477631084984,0.3274055795695226,0.0003875611734655,28.18,1.20318,0.0,16.87138079869796,4.20488751454906,2.761513034923758,0.006731789231738,0.0121066705779636,0.2392613023038494,-0.0024506785415641,0.0172769362659967,-3.5411951057550417,0.2013163504843801,0.0457587156910969,0.0092469580410997,23.06676192818495,0.0008360785998343,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06
35,3,199.0,Vexing,Subject4,2,14,1,4.14527135252019,8.91175155971492,62.6,0.1838477631084984,0.3268508239160641,0.0003153235010866,28.16,1.20318,0.0,11.312743260025377,0.2257633068917208,2.751021052631579,0.0058100785719512,0.0036183979463846,0.1952247663491864,-0.0022166900049188,0.0151245493871518,-5.223354107230694,1.1836583752306706,0.0466784274471224,0.0101762607545659,23.066435563207083,0.00085298370186,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06
36,3,799.0,Vexing,Subject4,2,15,-1,-3.445163882167957,13.482776535397456,62.075,0.2192031021678288,0.3260387924423217,0.0002617169328057,28.17,1.20318,0.0,6.98730116247939,2.302731446857281,2.734903122694861,0.0081577702547473,0.0123120612244897,0.2372254548354387,-0.0021236615638062,0.0168347895635183,-3.3081785099582,0.2291590315087522,0.0469814241455618,0.0098648182948294,23.06673961150725,0.0008391620598326,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06
37,3,264.0,Vexing,Subject4,2,16,1,1.348358689780688,6.174177362967867,61.4,0.2404163056034285,0.3260004454068151,0.0003562840947625,28.15,1.20318,0.0,8.109850824367303,1.0684256237003202,2.7225061485489426,0.0019706497256051,0.0069822028357107,0.1967725698542639,-0.0021035717240531,0.0153988610230604,-5.112231652729956,1.0978612595448591,0.0505248298081652,0.010988174597227,23.06641293654697,0.0008448788696969,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06
38,3,1250.0,Vexing,Subject4,2,17,1,-2.40397298175761,32.50978654593916,60.715,0.233345237791567,0.3254704859970609,0.0001442458250499,28.17,1.20318,0.0,11.48616164948318,1.5264471508145303,2.7226041564190853,0.0019627728306849,0.0098318100541072,0.239402982172043,-0.0022086161559272,0.016777429701384,-3.096712567634038,0.2651197515625425,0.0449586805213969,0.0104028820611337,23.066712247909493,0.0008316213737343,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06
39,3,0.0,Vexing,Subject4,2,18,0,3.814892685144752,11.072912271064135,60.09,0.1979898987322316,0.3258656637773295,0.0003190793986318,28.15,1.20318,0.0,6.776326657697225,1.0329212609545313,2.7163929574056147,0.006587828412355,0.0057387121490803,0.1939699965058307,-0.0021663962391093,0.0150373756604277,-4.823578049370765,1.0187484021006512,0.0453802306389157,0.0078831925199293,23.066411181026137,0.000851388066882,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06
40,3,277.0,Vexing,Subject4,2,19,-1,-2.540512993316674,25.992157080828434,59.585,0.1626345596729087,0.3265703110248817,0.000275419945842,28.17,1.20318,0.0,10.548107170849304,0.3997221239221174,2.709771600688468,0.00174045848562,0.018926528325547,0.237293386456365,-0.0022003443742316,0.0170838751385305,-3.5241558396852715,0.4623279959465055,0.0457701428571428,0.0079087253897954,23.066706909269733,0.0008355475199055,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06
41,3,202.0,Vexing,Subject4,2,20,-1,2.334616213090558,0.0727673390831937,59.185,0.0919238815542555,0.3270382704644479,0.0001299012247841,28.15,1.20318,0.0,11.63530187197892,0.2240941415380725,2.7098039842597146,0.0017482316108186,0.0068744502656173,0.1993696311261975,-0.0018240729463846,0.0154313172486253,-4.484953910477127,1.060758170923755,0.0449086077225774,0.0083691333054685,23.06231234628628,0.0046866201486052,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06
42,3,473.0,Vexing,Subject4,2,21,1,-3.5804187886220427,14.078126563946189,58.97,0.0707106781186532,0.3270432318882788,0.000435033523199,28.19,1.20318,0.0,11.413925219586597,0.3738002977812622,2.706329488440728,0.0059548525766203,0.0014844429562223,0.2046003060780857,-0.0022935480447614,0.0157389102212204,-4.035553984259715,0.9127277226937864,0.048301424003935,0.0098948975490043,23.05366945400885,0.0048408813147661,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06
43,3,343.0,Vexing,Subject4,2,22,1,1.2749692232154284,4.0987751461529935,58.81,0.0565685424949225,0.3273919862682205,2.104759277682443e-05,28.17,1.20318,0.0,11.535493759869729,0.0670872283195518,2.69903675048356,0.0048575091798532,0.0314575533849129,0.2608156704500787,-0.002223884893617,0.0197693334211437,-5.938773307543521,0.2081291314461384,0.0457119893617021,0.0078429073233437,23.046602514506773,0.0006388771780842,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06,-0.0002412691045558737,0.00014986534438008974,1.0311873672277439e-06
44,1,0.0,Vexing,Subject4,3,1,0,-5.18177812252892,6.833087178726596,57.87,0.0,0.3279504981056783,5.37127034342436e-06,28.16,1.20318,0.0,13.991548208127297,0.2188906682477066,3.172979119283813,0.0052639817046404,0.0083415340237115,0.2152798728507351,-0.0020887841495281,0.0194869147275624,-5.284416356157755,0.9234466561086272,0.0484746811033147,0.0082938936318767,23.056686426324703,0.0007319311863574,1.717184560348129e-05,0.00015258801437356034,1.5856112919770704e-06,1.717184560348129e-05,0.00015258801437356034,1.5856112919770704e-06
45,1,161.0,Vexing,Subject4,3,2,1,-0.2773041558893599,1.4959672999962688,57.83,0.0,0.3283495927619237,8.022666530553373e-05,28.15,1.20318,0.0,14.345409884485296,0.5101375793392746,3.171248819478603,0.006035952133939,0.0083071976881455,0.2239498268259581,-0.0020989296851942,0.0240568053826861,-4.66922348745696,1.396651734018544,0.0473085651746187,0.0078278920439173,23.056719626168224,0.0007600695623921,1.717184560348129e-05,0.00015258801437356034,1.5856112919770704e-06,1.717184560348129e-05,0.00015258801437356034,1.5856112919770704e-06
46,1,143.0,Vexing,Subject4,3,3,1,1.6812171747321367,0.317351822177928,57.955,0.1060660171779836,0.3292422135773626,0.0002096925383319,28.17,1.0234845,0.2541278131974144,13.965665601371718,0.0016506627972548,3.1454272011805218,0.0064772891454605,0.0092990076487948,0.2330522788103483,-0.0022180729144121,0.0197934506182917,-2.915724053123463,0.4536612370311691,0.0481348047220855,0.0100316336521824,23.056925971470733,0.000678018495774,1.717184560348129e-05,0.00015258801437356034,1.5856112919770704e-06,1.717184560348129e-05,0.00015258801437356034,1.5856112919770704e-06
47,1,387.0,Vexing,Subject4,3,4,1,-6.370382831727886,7.023152858807682,58.265,0.1202081528017142,0.3291818180267375,0.0001068560199862,28.16,0.781286,0.0,10.1862457671169,1.738546024116984,3.1373690058479533,0.0050442087250087,0.0179871801423849,0.2078355751562135,-0.0022499458810068,0.0190741240323076,-4.573876659038901,0.7711701304221202,0.0479814843630816,0.0098926288684486,23.056748029494024,0.0007250946597925,1.717184560348129e-05,0.00015258801437356034,1.5856112919770704e-06,1.717184560348129e-05,0.00015258801437356034,1.5856112919770704e-06
