Unnamed: 0,n_back,Response_Time,condition,subject_id,BlockNumber,TrialInBlock,Correct,BVP_mean,BVP_std,HR_mean,HR_std,EDA_mean_empatica,EDA_std_empatica,TEMP_mean,IBI_mean,IBI_std,ACC_mean,ACC_std,EDA_mean_biopac,EDA_std_biopac,ECG_mean,ECG_std,EMG_mean,EMG_std,RESP_mean,RESP_std,PPG_mean,PPG_std,SKT_mean,SKT_std,ohb_PFC_mean,ohb_PFC_std,ohb_PFC_slope,dohb_PFC_mean,dohb_PFC_std,dohb_PFC_slope
0,1,0.0,Calming,Subject4,1,1,0,-2.751330789352612,5.453607375510505,70.375,0.2474873734152876,0.2868129276980207,0.0003697779904619,28.66,0.867227,0.0552448386005425,67.44172838214752,0.1140514116991881,2.7413174150334907,0.014112935458712,0.0109241660977424,0.1951809777252595,-0.0022131047209129,0.0175222819578425,-6.161784321508311,0.10573144881146,0.0503462785909203,0.0240167281979256,22.96831778714959,0.0008341225700607,-0.0008284066971531625,0.00023719717425765732,-1.2410290907888385e-06,-0.0008284066971531625,0.00023719717425765732,-1.2410290907888385e-06
1,1,838.0,Calming,Subject4,1,2,1,4.4566720525749615,0.8798873570635329,69.61500000000001,0.2616295090390207,0.2870061978967883,0.0007426895206344,28.64,0.828163,0.0,67.6235039939479,0.0274310616837076,2.71685183795949,0.0066606383364691,0.010689104756189,0.1929641175246943,-0.0022412742410602,0.017178124033842,-6.033324681170293,0.1265683081257086,0.0504835713928482,0.0192531774431694,22.96828257064266,0.0008221993671545,-0.0008284066971531625,0.00023719717425765732,-1.2410290907888385e-06,-0.0008284066971531625,0.00023719717425765732,-1.2410290907888385e-06
2,1,374.0,Calming,Subject4,1,3,1,4.285209863808465,0.7403316351750718,68.81,0.2969848480983562,0.2868046787013747,0.0005526286017514,28.65,0.828163,0.0,72.83685078214896,3.764342457919153,2.7118787,0.0048848364063363,0.01744663084,0.2210704481161459,-0.002367892695,0.0185521790345662,-6.090991949999999,0.0868682461446239,0.0509166735,0.0208323951693275,22.968333,0.0008214497519164,-0.0008284066971531625,0.00023719717425765732,-1.2410290907888385e-06,-0.0008284066971531625,0.00023719717425765732,-1.2410290907888385e-06
3,1,405.0,Calming,Subject4,1,4,1,-2.634205205727902,2.9187689108788226,68.0,0.282842712474623,0.2871583563724629,0.0001225652313091,28.64,0.937543,0.022098501125642,78.39553629298413,0.362985913898609,2.765309027256814,0.0177118593323679,0.0005132276944236,0.216476206454652,-0.0021101314728682,0.0207084868768425,-5.981885221305326,0.1374338836871662,0.0464720367591898,0.0214221411953403,22.96835158789697,0.0008165477507958,-0.0008284066971531625,0.00023719717425765732,-1.2410290907888385e-06,-0.0008284066971531625,0.00023719717425765732,-1.2410290907888385e-06
4,1,39.0,Calming,Subject4,1,5,1,0.7722509899851612,0.2110383617856151,67.205,0.2474873734152876,0.2865516112011055,0.0002240022036227,28.66,0.867227,0.1436374288895482,75.24414547875006,0.9228014321029612,2.79566885,0.0081382991254768,0.0065655486849999,0.1999347807590947,-0.002104946505,0.0226566555514047,-6.062608075,0.2276265558860183,0.04882126125,0.0161756956267343,22.968353,0.0008155104317641,-0.0008284066971531625,0.00023719717425765732,-1.2410290907888385e-06,-0.0008284066971531625,0.00023719717425765732,-1.2410290907888385e-06
5,1,190.0,Calming,Subject4,1,6,1,-1.520659381966691,0.819373334783266,66.85499999999999,0.0353553390593203,0.2874946225122397,0.0001685145901983,28.64,0.7773795,0.0607694638819531,70.97253335586736,2.8019902542335395,2.8788668059995084,0.0355715928668873,0.0118759652692402,0.1938697873573588,-0.0022740734079173,0.0240016017454641,-5.819065896238013,0.2888562642252125,0.0518274447996065,0.0149183751813572,22.9684066879764,0.0008032365186137,-0.0008284066971531625,0.00023719717425765732,-1.2410290907888385e-06,-0.0008284066971531625,0.00023719717425765732,-1.2410290907888385e-06
6,1,272.0,Calming,Subject4,1,7,1,-0.0023036704859195,0.8460122573937826,66.81,0.0141421356237331,0.2884235931000667,0.0003194066610127,28.65,0.80472425,0.0331466910282911,70.02209146326331,0.9071481212010448,2.956662567634038,0.0128939521926892,0.0129843573167732,0.2361263504583774,-0.0021906111091982,0.0247352097501558,-5.727672159370389,0.2465544136896178,0.0451828298081652,0.0102584789012713,22.968458189867192,0.0007841279543634,-0.0008284066971531625,0.00023719717425765732,-1.2410290907888385e-06,-0.0008284066971531625,0.00023719717425765732,-1.2410290907888385e-06
7,1,486.0,Calming,Subject4,1,8,-1,-1.6213546651078632,0.2747346565942792,66.63499999999999,0.1202081528017092,0.2889209285622018,0.0005957527592411,28.64,0.7187825,0.0441962951445027,70.9618650295547,0.0738301518892846,2.988975559380379,0.0068320954641653,0.0023988872977624,0.2026968370296707,-0.0023253164568477,0.0259358126855757,-5.7000955249569705,0.4532104658812449,0.0457907413326776,0.0124725801775242,22.968481435947872,0.0007896509054038,-0.0008284066971531625,0.00023719717425765732,-1.2410290907888385e-06,-0.0008284066971531625,0.00023719717425765732,-1.2410290907888385e-06
8,1,165.0,Calming,Subject4,1,9,-1,-9.34148102685254,11.917948083446458,66.39,0.0565685424949326,0.2857053305189271,0.0042275972439373,28.64,0.750034,0.0,40.7730710759049,40.96879601681971,2.9904445510455107,0.0064426929747652,0.0196852114661746,0.2319586970785456,-0.0021587563148831,0.0278728829681194,-5.465365658056581,0.5156302766100611,0.0483774541205412,0.0130788494099523,22.96848954489545,0.0007902278492038,-0.0008284066971531625,0.00023719717425765732,-1.2410290907888385e-06,-0.0008284066971531625,0.00023719717425765732,-1.2410290907888385e-06
9,1,310.0,Calming,Subject4,1,10,1,16.9008092547224,19.085355150296667,66.21000000000001,0.0565685424949276,0.2824168685958446,0.0014697209164202,28.65,0.750034,0.0,13.694066049914648,13.15712331134046,2.9643069338578805,0.0120546268970616,-0.0011559480304893,0.2017161477716739,-0.0021837307105974,0.0254535631558971,-5.492503024342267,0.5752835125238618,0.0476139761494959,0.0092427968255851,22.96848438652569,0.0007903373890263,-0.0008284066971531625,0.00023719717425765732,-1.2410290907888385e-06,-0.0008284066971531625,0.00023719717425765732,-1.2410290907888385e-06
